evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
35 16.0599356544 9.5341237260 -1.048996 -1.335242 1.123911 0.198249 1.679593 -1.187627 1.084807 1.600238 4.963958 -1.440223
36 13.5136254340 9.5341237260 2.205067 -1.551888 2.014280 -1.998259 -0.355947 -1.514298 -1.330895 2.778279 -0.263759 -1.381896
37 32.3656056765 9.5341237260 1.987378 -3.755403 -1.160454 -3.144821 1.710729 -1.218981 1.915925 -1.015086 1.563870 1.389484
38 17.1753077412 9.5341237260 1.170318 0.291864 -0.087302 -2.166675 -0.531621 -1.217254 0.392428 1.019730 1.950771 0.436791
39 17.1619756063 9.5341237260 2.255515 -1.355845 -2.209777 -0.051133 -1.534475 -1.311249 2.622064 1.165752 -0.541202 -3.311864
40 24.3949104802 9.5341237260 2.950610 3.228684 -3.033043 4.793273 -2.286899 -0.816412 1.528120 -1.137078 -2.576123 -0.181989
41 14.7790109673 9.5341237260 1.341344 0.097469 -1.782778 -0.971908 -0.121143 -3.693388 -1.794229 3.979101 -0.197645 -0.480494
42 24.9484128592 9.5341237260 1.728223 -3.240357 2.931962 -1.224264 2.126973 0.310719 -2.412565 1.687317 3.564716 -3.081293
43 67.5962891154 9.5341237260 -0.189698 -0.948666 2.468930 2.997566 1.809457 0.486404 -0.603872 -1.939742 1.051001 2.238145
44 17.3704970748 9.5341237260 2.922359 -2.714958 -3.424916 -0.392592 -1.594214 -3.519171 2.427311 -1.735160 3.136657 4.117516
45 12.9610631581 9.5341237260 -1.689368 -0.237454 2.528347 -0.128900 -2.377431 -0.713283 1.985202 1.537349 3.375033 -1.128068
46 15.5166629610 9.5341237260 2.433433 -0.112733 -3.020325 -1.763093 0.018358 -1.251694 0.780948 0.366570 -2.169492 -0.131929
47 14.3646280717 9.5341237260 1.478685 -2.981244 -2.384418 -1.605109 -3.832124 -1.033915 2.209263 -1.152745 1.986911 0.360508
48 18.1756359249 9.5341237260 1.976981 3.399767 -0.633910 -0.231856 -1.952460 -0.203778 -4.037691 2.234830 -1.828306 -1.323413
49 16.9110364147 9.5341237260 2.631801 -4.140333 -3.158221 -2.138383 -2.072106 -3.931693 0.999861 0.119701 1.943529 2.819329
50 9.0453378584 9.0453378584 0.901512 0.671491 2.786622 0.996492 -0.265607 -1.152635 -0.604288 2.684981 2.821835 -2.193545
51 21.0502497619 9.0453378584 1.411581 1.606142 -2.920949 0.505092 -2.543184 -2.072295 2.574635 1.925710 0.085200 -2.297858
52 48.2163558393 9.0453378584 4.581079 3.442938 -3.444829 3.045732 -2.369746 1.889709 -0.290418 -4.568562 -3.373330 1.853856
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 12.3943723807 12.3943723807 3.166667 3.166667 -0.166667 -4.833333 3.166667 2.500000 -2.833333 -1.500000 -0.166667 -0.833333
2 13.1684824318 12.3943723807 4.166667 -1.833333 -2.833333 0.166667 -1.500000 -2.500000 0.833333 -2.500000 -0.500000 -2.166667
3 41.7106853806 12.3943723807 4.500000 1.833333 2.166667 2.500000 -3.833333 -0.833333 -1.500000 4.833333 -3.833333 0.166667
4 14.3990568408 12.3943723807 0.166667 3.833333 -3.833333 2.166667 -4.166667 -0.166667 2.833333 -4.500000 1.500000 2.166667
5 12.2825499183 12.2825499183 -2.833333 0.166667 -1.500000 -3.166667 -0.166667 3.833333 1.166667 -1.166667 -1.500000 -1.833333
6 15.3528073113 12.2825499183 1.166667 -0.166667 -2.166667 -0.166667 -3.500000 1.500000 3.166667 -0.166667 -4.500000 3.833333
7 122.5414669022 12.2825499183 1.500000 4.500000 2.833333 -2.833333 3.833333 -1.500000 -2.166667 -1.833333 4.500000 1.833333
8 31.0479868508 12.2825499183 2.833333 -4.166667 0.833333 0.500000 -2.500000 4.166667 -3.166667 2.166667 -4.833333 4.166667
9 16.9591852529 12.2825499183 0.833333 -1.166667 2.500000 -0.833333 -4.500000 -3.500000 -2.500000 0.833333 -0.833333 3.500000
10 36.9067498379 12.2825499183 -3.166667 1.500000 4.166667 3.833333 0.833333 -1.833333 0.166667 2.500000 -2.833333 1.166667
11 20.8000049773 12.2825499183 0.500000 -0.500000 -2.500000 3.166667 -1.833333 -2.166667 4.833333 -4.833333 -1.166667 2.500000
12 80.1949832598 12.2825499183 -0.833333 -3.166667 3.166667 -2.500000 4.833333 4.500000 -4.833333 0.500000 2.833333 -4.166667
13 17.0988023079 12.2825499183 -1.166667 -4.500000 3.500000 4.500000 2.833333 0.166667 -1.833333 -0.500000 -4.166667 -0.500000
14 17.0200025462 12.2825499183 -4.166667 -2.500000 -4.166667 4.833333 4.166667 0.833333 -0.166667 4.166667 3.166667 -2.500000
15 34.6918837451 12.2825499183 -1.500000 -4.833333 -1.833333 -4.500000 -4.833333 2.166667 -0.833333 -3.833333 0.833333 0.500000
16 17.9303236356 12.2825499183 -2.166667 -3.500000 0.166667 1.833333 1.500000 3.166667 -3.500000 -2.166667 -2.166667 2.833333
17 23.9785277155 12.2825499183 -4.500000 4.166667 -3.166667 -3.833333 3.500000 -3.166667 -1.166667 -2.833333 0.166667 3.166667
18 13.2326734108 12.2825499183 1.833333 2.166667 -0.833333 4.166667 0.500000 -2.833333 4.500000 1.833333 0.500000 0.833333
19 19.1870028464 12.2825499183 -0.500000 -0.833333 -4.833333 0.833333 2.166667 0.500000 3.833333 4.500000 -3.500000 1.500000
20 81.2911525206 12.2825499183 3.500000 -2.833333 4.500000 -3.500000 0.166667 1.166667 -3.833333 3.500000 -2.500000 -0.166667
21 94.2853847576 12.2825499183 -3.833333 3.500000 1.833333 2.833333 -1.166667 -4.833333 1.500000 1.500000 3.500000 -1.166667
22 60.3988798948 12.2825499183 -0.166667 0.500000 0.500000 -0.500000 -2.833333 -0.500000 -4.166667 2.833333 1.833333 -3.500000
23 24.3747201273 12.2825499183 4.833333 -1.500000 -3.500000 -1.166667 -3.166667 -1.166667 3.500000 -3.166667 2.500000 -2.833333
24 15.6326044168 12.2825499183 -3.500000 -3.833333 -4.500000 1.166667 1.166667 -4.166667 -0.500000 -4.166667 -1.833333 -3.166667
25 58.6676495755 12.2825499183 3.833333 1.166667 1.166667 3.500000 4.500000 3.500000 4.166667 3.833333 4.833333 4.500000
26 22.7152918624 12.2825499183 -2.500000 -2.166667 -0.500000 -4.166667 -0.833333 1.833333 2.500000 -0.833333 3.833333 4.833333
27 201.9179736547 12.2825499183 -1.833333 4.833333 3.833333 -1.500000 -2.166667 -4.500000 2.166667 3.166667 1.166667 -4.500000
28 50.4371448530 12.2825499183 2.500000 2.500000 -1.166667 1.500000 -0.500000 -3.833333 -4.500000 1.166667 4.166667 -3.833333
29 42.2553295649 12.2825499183 2.166667 0.833333 4.833333 -1.833333 1.833333 4.833333 0.500000 -3.500000 -3.166667 -4.833333
30 29.9675464452 12.2825499183 -4.833333 2.833333 1.500000 -2.166667 2.500000 2.833333 1.833333 0.166667 2.166667 -1.500000
31 9.0785873407 9.0785873407 1.553531 2.680888 -4.459548 -4.816236 4.244465 3.315815 0.019133 -3.414289 -1.338830 -0.228470
32 14.4636058884 9.0785873407 -1.700110 0.456508 -2.817174 3.990759 3.426817 1.704522 4.214338 -3.842409 -1.057365 -3.119348
33 19.9698208616 9.0785873407 0.910334 1.259145 -0.213942 1.142747 3.876990 3.851914 2.042521 2.122223 -2.016298 -0.765834
34 9.2152514539 9.0785873407 0.627772 3.219422 -3.103479 -3.611305 2.121799 1.831154 1.000643 0.961960 0.422808 1.874240
35 19.4887019793 9.0785873407 -3.848351 -2.656165 -2.867857 2.384797 -0.633731 2.842625 4.659621 -0.259666 -1.669665 -1.002354
36 9.8009585421 9.0785873407 0.103246 1.338094 -2.322060 2.040671 -0.054093 -1.108107 3.358309 -2.558589 -2.225329 -0.703041
37 28.8181244974 9.0785873407 1.152269 0.698074 1.587410 0.440863 1.057878 -0.362400 -1.323726 2.350967 0.410731 1.090988
38 15.3680193687 9.0785873407 -1.390585 -1.212988 -0.767436 0.941924 -0.218404 0.325533 0.840358 -1.804855 0.903190 -1.346157
39 11.7588345685 9.0785873407 -4.527364 3.122302 -1.617299 -0.940333 0.700289 -1.567731 1.366498 -1.548062 -0.468984 1.065159
40 22.6814493312 9.0785873407 3.449388 2.041567 -0.228046 2.669745 -3.218376 -0.913401 4.366302 1.197009 -1.570324 2.145443
41 10.5471686496 9.0785873407 -1.602662 -0.222655 -4.300615 1.712918 -0.427430 -3.709525 2.738553 -0.642849 -0.435310 -4.259218
42 7.4438561578 7.4438561578 0.954630 1.487822 -1.737833 -3.662833 1.621641 1.883033 -0.567661 -1.910710 -0.988036 -0.450904
43 11.8171027355 7.4438561578 0.926940 2.465069 -2.364607 1.377096 -0.921469 0.781177 4.437311 -1.573099 0.648026 3.756035
44 7.8234761222 7.4438561578 -0.551791 1.010095 -3.250330 1.123028 2.057680 -0.333139 2.588856 0.438901 -0.757302 -1.808561
45 16.4142255366 7.4438561578 -2.958852 -1.404603 0.926715 2.828735 2.092321 2.560019 1.656624 -0.339844 -1.998549 -1.665684
46 67.3292325707 7.4438561578 4.871943 -4.797539 2.747510 1.617640 1.426417 1.314618 -4.160714 2.600506 -0.015364 -2.962746
47 11.4244936208 7.4438561578 -0.603954 1.167460 -2.823398 -4.502490 -2.789147 2.407454 1.804378 -3.096004 1.047871 3.378414
48 13.2421123963 7.4438561578 -2.814391 2.564726 -2.057572 -1.970775 1.120049 1.717606 1.517367 -3.401005 2.571079 3.969957
49 24.8163041568 7.4438561578 4.531240 -1.809811 -1.203448 -2.574289 -2.693325 -2.251054 -2.394596 0.053232 1.335938 -4.915748
50 11.6614266961 7.4438561578 -3.770177 0.339092 0.252802 2.585860 -2.886972 -0.009632 4.587746 0.935288 -1.105703 -0.228554
51 33.6507923284 7.4438561578 3.090995 -4.324728 0.836646 -3.028512 0.266723 3.744273 -4.216831 -1.224572 -0.508016 -0.504313
52 18.5775617957 7.4438561578 1.461917 -3.338347 0.165097 0.446055 -2.781596 -0.389584 -0.745339 2.308237 -3.434680 -0.122176
53 13.3680896087 7.4438561578 -4.015649 -1.004168 -1.669362 4.448570 1.745837 -1.866358 2.605686 1.849765 -1.450909 -3.316579
54 12.5840914458 7.4438561578 0.818784 -0.197291 0.522838 -0.696199 -1.072546 -0.471003 -1.283867 0.313355 -4.806428 3.166175
55 20.7489808663 7.4438561578 -2.927893 -4.979815 0.869061 -2.257684 -2.946316 1.943789 -2.319710 -0.659955 -2.201683 -0.183415
56 11.8215843325 7.4438561578 0.441941 -0.278606 0.793007 1.461847 0.839905 -0.673470 -1.145612 -2.180455 -1.005964 1.767895
57 90.7493152686 7.4438561578 1.767838 1.084443 2.399502 1.489017 0.448271 -2.319130 -1.505816 0.744959 3.811644 -2.295413
58 11.9327617489 7.4438561578 -0.212424 -1.756438 2.242182 2.476199 -1.746779 -0.182075 -0.302620 1.766546 -3.889827 3.681723
59 14.5089665271 7.4438561578 -0.504918 3.114253 -2.554516 -1.750987 1.131814 2.716558 3.502196 -2.866588 3.700287 0.401100
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 69.1182627907 69.1182627907 3.166667 0.500000 3.166667 -2.500000 3.833333 2.500000 3.833333 2.500000 2.500000 0.166667
2 8.9381104765 8.9381104765 -3.500000 3.500000 -0.833333 0.833333 3.166667 -2.500000 -1.833333 -4.833333 3.500000 -2.833333
3 58.1882109786 8.9381104765 1.166667 -0.166667 -1.500000 -0.166667 -0.500000 2.833333 2.166667 -0.500000 1.833333 -0.166667
4 97.3726927944 8.9381104765 3.500000 -3.500000 -4.500000 -4.500000 -3.166667 1.500000 -3.833333 0.833333 -2.500000 1.833333
5 70.7686958707 8.9381104765 -2.166667 1.166667 -1.166667 -3.833333 -4.833333 -0.166667 -4.166667 3.166667 -3.166667 -4.500000
6 16.8079335614 8.9381104765 1.833333 -0.500000 1.833333 -2.833333 0.500000 -0.833333 0.833333 -0.833333 4.833333 -4.833333
7 54.5269739488 8.9381104765 -2.833333 -0.833333 -4.833333 -4.166667 2.833333 0.500000 -1.166667 2.833333 4.500000 -3.166667
8 42.4506587476 8.9381104765 -4.833333 -2.833333 0.166667 2.833333 -1.833333 -4.500000 -2.500000 2.166667 3.166667 3.500000
9 164.1985428198 8.9381104765 -4.500000 -4.833333 4.500000 2.166667 -0.833333 -2.166667 -4.500000 -2.166667 -4.500000 0.833333
10 76.4806008901 8.9381104765 2.500000 0.833333 3.833333 3.833333 3.500000 -1.500000 3.500000 4.500000 2.833333 2.500000
11 95.9812117766 8.9381104765 2.833333 -1.166667 -3.166667 4.833333 1.833333 3.166667 1.833333 -2.833333 -4.833333 -2.166667
12 21.8875826598 8.9381104765 -1.500000 1.833333 -4.166667 -3.166667 4.500000 1.166667 -0.166667 -3.166667 1.166667 -3.833333
13 26.3122184469 8.9381104765 -4.166667 0.166667 0.833333 -0.500000 1.166667 -3.166667 -2.833333 1.166667 -1.833333 -1.833333
14 28.9711761831 8.9381104765 -1.166667 2.833333 -3.500000 -1.833333 -2.166667 -1.166667 1.166667 -2.500000 1.500000 3.166667
15 51.7385477543 8.9381104765 4.166667 -4.166667 2.166667 -1.166667 -2.833333 3.500000 2.833333 -1.833333 -1.500000 -3.500000
16 17.3299760343 8.9381104765 4.500000 2.500000 3.500000 1.500000 -3.833333 -0.500000 -3.166667 -3.833333 -0.166667 -1.166667
17 24.7477144594 8.9381104765 -1.833333 -1.500000 4.833333 4.500000 2.500000 2.166667 -0.500000 -1.166667 -0.833333 2.833333
18 116.9290213274 8.9381104765 0.166667 -3.833333 -2.500000 3.166667 -1.166667 4.166667 0.166667 -4.500000 -2.833333 4.166667
19 134.9059341359 8.9381104765 0.833333 -4.500000 2.500000 0.500000 -4.500000 -4.833333 -4.833333 4.833333 -3.500000 2.166667
20 89.2876823490 8.9381104765 1.500000 2.166667 1.166667 -3.500000 -3.500000 4.833333 4.833333 -3.500000 3.833333 4.500000
21 22.9966192572 8.9381104765 -3.166667 3.833333 -2.833333 4.166667 -1.500000 -2.833333 -1.500000 1.833333 2.166667 0.500000
22 41.3925661058 8.9381104765 2.166667 -3.166667 -2.166667 -1.500000 0.833333 -1.833333 4.500000 3.500000 -2.166667 -4.166667
23 22.5058384097 8.9381104765 3.833333 4.166667 -0.500000 1.833333 0.166667 -3.500000 1.500000 0.500000 -4.166667 -1.500000
24 18.6279553526 8.9381104765 0.500000 4.500000 2.833333 -2.166667 4.833333 3.833333 0.500000 -4.166667 0.166667 1.166667
25 42.4307996225 8.9381104765 -0.500000 1.500000 -1.833333 -4.833333 -4.166667 -3.833333 -0.833333 3.833333 -0.500000 -2.500000
26 32.8208417640 8.9381104765 -2.500000 3.166667 4.166667 -0.833333 -2.500000 0.833333 3.166667 -1.500000 -3.833333 -0.833333
27 25.5922426436 8.9381104765 4.833333 -1.833333 1.500000 1.166667 1.500000 0.166667 -3.500000 0.166667 0.500000 1.500000
28 20.7153851880 8.9381104765 -3.833333 4.833333 0.500000 2.500000 -0.166667 1.833333 -2.166667 1.500000 -1.166667 4.833333
29 78.4248834183 8.9381104765 -0.833333 -2.500000 -0.166667 0.166667 2.166667 -4.166667 4.166667 -0.166667 0.833333 3.833333
30 519.4674603999 8.9381104765 -0.166667 -2.166667 -3.833333 3.500000 4.166667 4.500000 2.500000 4.166667 4.166667 -0.500000
31 18.1894689935 8.9381104765 -1.500305 1.803526 4.150313 4.285943 -1.095596 -3.037127 3.599625 0.033062 1.530725 1.426560
32 17.0007060215 8.9381104765 1.664067 3.450758 0.545502 -1.328675 1.517235 -2.647820 4.369450 -0.794446 1.196796 -4.687591
33 11.6514867502 8.9381104765 1.469023 -0.640392 0.619555 0.500226 2.548256 -0.000259 -1.380759 -2.439692 -1.487688 -3.121240
34 13.1155702749 8.9381104765 0.589859 0.694491 2.493499 -2.786709 -3.471273 0.728185 -1.859487 -3.352191 0.035958 -2.181305
35 47.4760983659 8.9381104765 0.008329 -2.051454 -0.322878 -3.178970 3.049750 4.466446 -3.374762 0.577890 -1.324127 0.271817
36 11.4327712642 8.9381104765 -0.755520 1.070011 0.528045 -0.323367 0.308664 -1.356284 0.517315 0.905119 0.309050 -1.098869
37 44.4371573136 8.9381104765 0.227102 -1.202807 3.437971 -1.544571 3.823374 -0.273155 4.620281 -0.712596 3.978060 -3.634287
38 19.6882028933 8.9381104765 -2.458867 4.432483 4.570761 0.824272 2.649063 4.683459 3.294745 -3.197579 -1.110035 4.107077
39 46.7077108158 8.9381104765 -0.979210 -0.848025 -0.785131 0.115652 -3.617865 2.305684 -3.973003 -1.950014 -1.375791 3.241476
40 13.9318896172 8.9381104765 -1.784303 3.844387 2.551767 0.618530 0.762403 0.604643 -1.259069 -4.182386 -3.177274 -1.102088
41 26.8622571131 8.9381104765 1.251159 -1.623383 3.344277 -3.842132 -0.276383 -0.381412 4.404220 0.785135 0.280933 -4.677478
42 8.2822033334 8.2822033334 -1.135031 2.054433 -1.521849 -2.380887 -0.033506 0.585018 -0.711707 -3.704864 -0.378856 -2.787928
43 41.7669906112 8.2822033334 -2.185972 -1.373469 1.496507 -1.384006 -0.902620 0.349169 -4.078679 -0.280226 -2.451122 -0.948253
44 29.7807232975 8.2822033334 -0.322105 -1.689701 3.753579 1.606221 -2.313843 0.221558 3.044771 1.073040 -1.477380 2.231361
45 14.5190242687 8.2822033334 2.314784 2.270547 1.123914 0.843723 -2.582505 -0.377365 -0.084313 -0.579806 -1.371788 0.730375
46 13.2940215970 8.2822033334 -0.034924 1.273453 1.524830 1.033914 0.808079 1.311992 2.063771 -2.001885 -1.314412 0.537245
47 15.9616000289 8.2822033334 2.109531 2.243871 -1.653855 -2.072189 0.234672 -1.469945 1.476474 -0.967022 -0.873701 -4.749629
48 30.2477793541 8.2822033334 -1.881563 0.659848 -0.437736 0.410253 0.419064 0.837550 -4.348896 -1.172869 -1.708225 0.843490
49 11.6772818249 8.2822033334 0.937621 0.669781 0.725425 -2.426841 -1.110547 1.043683 0.184665 -1.960191 1.321782 -1.262060
50 42.7324743988 8.2822033334 1.406338 -3.246563 -1.769762 -0.404668 -1.381131 0.660844 -1.799317 -1.764084 -2.816440 -2.021060
51 24.9700878419 8.2822033334 -1.348772 -2.201773 2.431662 4.581585 -1.011922 -2.266976 0.359493 2.053649 0.602024 3.091183
52 28.1798184505 8.2822033334 1.097421 -1.059051 1.787478 -4.323006 -3.565449 -0.967327 2.715423 1.276541 -2.127182 -4.145430
53 14.9200967919 8.2822033334 1.117268 3.115330 3.412171 -0.299589 2.845278 1.644815 2.020118 -0.437188 0.711387 0.320541
54 50.2851414671 8.2822033334 -3.086932 1.921176 3.906156 2.905491 0.841837 2.881440 -0.920304 -3.339461 -3.590642 3.738216
55 55.9842384947 8.2822033334 -3.169801 -0.417064 0.156864 -2.020525 -1.547658 -1.729224 -4.079124 2.925757 -1.918821 -1.086101
56 19.6892254517 8.2822033334 1.461818 0.880532 0.616734 -1.145105 -4.511958 -0.555000 -4.540830 -1.813290 -1.631694 -0.818933
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 66.6536213649 66.6536213649 -0.500000 2.166667 -0.166667 -3.166667 -1.166667 2.166667 -3.500000 -0.833333 -3.833333 2.500000
2 54.5644699502 54.5644699502 -3.500000 -4.500000 2.833333 3.500000 -0.166667 -1.166667 4.500000 1.166667 3.166667 -0.166667
3 44.7245239655 44.7245239655 1.833333 0.833333 -0.833333 1.500000 1.833333 0.500000 -1.500000 -1.166667 2.500000 -2.833333
4 35.2887748089 35.2887748089 3.166667 -2.500000 -2.166667 -2.833333 -2.833333 -3.833333 0.166667 -2.833333 -3.166667 -3.500000
5 106.4987090303 35.2887748089 -3.833333 3.500000 3.833333 3.833333 -0.500000 -0.166667 1.833333 3.166667 3.500000 -2.166667
6 29.3440675754 29.3440675754 4.833333 -4.833333 0.166667 3.166667 2.166667 1.166667 2.166667 1.833333 -1.833333 0.166667
7 482.2724010336 29.3440675754 3.833333 1.500000 -4.833333 -2.166667 0.833333 -4.500000 1.166667 2.833333 4.166667 -0.500000
8 46.9384658997 29.3440675754 0.833333 1.166667 -3.500000 1.833333 -2.500000 -4.166667 -0.500000 -3.166667 -0.500000 -3.166667
9 52.8448787515 29.3440675754 -4.833333 -1.833333 2.500000 -4.500000 4.500000 -2.500000 -4.166667 -3.500000 -2.166667 4.166667
10 197.2958274127 29.3440675754 1.500000 -0.166667 1.166667 -3.500000 2.833333 3.166667 2.833333 4.833333 4.500000 -1.833333
11 50.3226454316 29.3440675754 -2.833333 -1.500000 4.833333 -1.500000 -2.166667 0.166667 3.833333 3.500000 -2.833333 4.833333
12 36.2359856905 29.3440675754 -4.500000 0.166667 0.500000 4.833333 -1.833333 1.833333 -4.500000 -0.166667 -0.833333 1.833333
13 210.4920069856 29.3440675754 -2.166667 4.166667 2.166667 -1.166667 2.500000 -0.500000 3.500000 -4.166667 -4.166667 -4.500000
14 18.5231804732 18.5231804732 4.166667 -3.833333 -0.500000 0.500000 -4.166667 4.833333 -2.833333 0.500000 0.500000 1.166667
15 33.4671798082 18.5231804732 -4.166667 -3.500000 -3.166667 -0.833333 -4.833333 2.500000 4.833333 -2.166667 -2.500000 3.166667
16 84.3981519260 18.5231804732 0.166667 4.833333 3.166667 0.166667 1.500000 -0.833333 -2.166667 -0.500000 1.833333 -3.833333
17 66.4980175674 18.5231804732 2.500000 3.833333 0.833333 2.833333 -3.500000 -4.833333 -1.166667 1.500000 1.166667 2.833333
18 52.3591087242 18.5231804732 2.833333 -3.166667 -1.166667 -1.833333 1.166667 -1.833333 1.500000 2.166667 -4.500000 3.833333
19 63.5772893464 18.5231804732 1.166667 -0.833333 4.166667 -2.500000 -3.166667 -3.166667 0.833333 3.833333 0.166667 1.500000
20 128.3741375052 18.5231804732 -0.166667 3.166667 3.500000 2.500000 4.833333 4.500000 -3.166667 -2.500000 2.166667 -2.500000
21 26.0099709329 18.5231804732 -3.166667 0.500000 4.500000 2.166667 -4.500000 -2.166667 0.500000 0.166667 1.500000 -4.166667
22 40.6051085608 18.5231804732 0.500000 -2.166667 -4.166667 -3.833333 -1.500000 -1.500000 -0.833333 0.833333 -1.166667 0.500000
23 23.3977394925 18.5231804732 3.500000 -0.500000 -1.833333 4.166667 0.166667 3.500000 -1.833333 -3.833333 -1.500000 2.166667
24 236.8866942471 18.5231804732 -1.500000 4.500000 -4.500000 0.833333 3.500000 2.833333 -3.833333 2.500000 -0.166667 -1.500000
25 122.5630844868 18.5231804732 -2.500000 -1.166667 -1.500000 -4.833333 3.833333 4.166667 3.166667 -1.833333 -3.500000 4.500000
26 43.7133277786 18.5231804732 4.500000 2.500000 -2.500000 4.500000 -3.833333 3.833333 -0.166667 4.500000 -4.833333 -1.166667
27 27.9139301487 18.5231804732 -0.833333 -2.833333 -3.833333 -0.500000 4.166667 0.833333 -2.500000 -4.833333 4.833333 0.833333
28 643.0398147960 18.5231804732 -1.166667 1.833333 -2.833333 -0.166667 3.166667 -2.833333 2.500000 4.166667 3.833333 3.500000
29 76.3801638546 18.5231804732 2.166667 2.833333 1.833333 -4.166667 0.500000 1.500000 4.166667 -4.500000 0.833333 -4.833333
30 19.0759223470 18.5231804732 -1.833333 -4.166667 1.500000 1.166667 -0.833333 -3.500000 -4.833333 -1.500000 2.833333 -0.833333
31 59.1903151810 18.5231804732 2.566381 -0.511310 0.289036 -1.070327 4.067132 0.172659 -1.330047 -2.370948 -0.070157 -0.207738
32 17.6248876787 17.6248876787 0.578603 -3.436774 -0.226791 1.609442 -3.286019 -0.848853 0.325712 -0.420581 -3.171792 1.307782
33 26.5447656909 17.6248876787 -1.256443 -0.681408 -0.559053 0.416087 0.105010 -1.084971 -1.897125 -2.166661 1.261075 -0.527973
34 28.3980092688 17.6248876787 0.845366 -2.606884 -2.160161 -3.450772 -2.005309 3.882790 0.100606 -4.116456 -1.872349 0.663838
35 68.9492276154 17.6248876787 4.332364 -0.872166 -1.585232 3.402136 2.442006 4.830790 1.745671 -0.433976 -1.135274 0.910661
36 43.1579817255 17.6248876787 -2.078002 1.200470 1.839750 0.726838 -0.548391 -0.148621 -1.960394 2.991817 0.709438 1.986493
37 55.6842810554 17.6248876787 0.156248 1.772839 2.194612 3.725908 0.678025 -1.001571 -1.517663 1.309869 -0.374785 -0.299480
38 31.5041666755 17.6248876787 2.079450 -0.444142 -1.791990 -0.532973 -1.346175 2.278843 1.267196 -0.041234 -2.624620 1.009036
39 18.3440240695 17.6248876787 -0.631513 -1.940663 2.755014 -0.884776 -0.544611 0.485632 -1.695693 -0.418126 2.870089 -1.157469
40 39.6024614529 17.6248876787 -1.302252 -2.443390 1.096113 1.778298 -2.203260 -0.916512 2.175056 3.458413 -0.028204 2.073604
41 71.7514546180 17.6248876787 -1.921452 -1.438510 -0.571556 -2.462140 3.071611 2.397886 -3.523193 -3.526917 -1.902545 4.457745
42 26.4015915082 17.6248876787 2.732370 -1.261445 -3.177443 1.801583 2.378678 2.225350 0.048700 -0.617882 0.293615 1.363834
43 21.5837837818 17.6248876787 0.725738 -0.619935 0.234576 0.313026 -1.272848 -2.295104 0.030368 -4.999334 -1.220660 -4.259034
44 64.3224406871 17.6248876787 1.272499 -0.083876 -0.581510 -2.095713 -0.832679 4.986623 -3.020703 -3.767240 -1.060044 -0.096971
45 34.9726502370 17.6248876787 -3.667236 -2.135280 -1.955565 -0.323205 -1.702435 2.532201 1.325738 -1.956435 -1.529366 3.394661
46 20.4816913131 17.6248876787 0.802812 -0.423369 0.716112 1.514130 -1.921380 0.599243 -1.158547 0.442744 -1.734784 0.633577
47 43.7897539898 17.6248876787 1.128174 0.106765 -3.145000 -2.114847 0.534054 0.260710 -2.381884 0.353991 0.646367 1.631073
48 39.8081765362 17.6248876787 -1.921929 -1.813801 1.725761 3.026468 -1.568343 -1.669105 1.233572 -0.700756 1.071295 -1.441230
49 256.4842116210 17.6248876787 -1.065243 4.929170 4.396895 -1.735435 4.950804 4.503763 2.872738 -3.184431 2.003164 -4.643098
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 11.6946090978 11.6946090978 3.166667 -0.833333 0.166667 -2.833333 -2.166667 3.166667 1.500000 -2.500000 -3.166667 -1.833333
2 42.7439980052 11.6946090978 -2.833333 2.500000 -3.500000 -0.166667 0.166667 2.500000 -2.500000 1.166667 1.833333 -1.500000
3 11.0133327156 11.0133327156 -3.166667 0.500000 3.833333 -3.500000 -2.500000 -3.166667 -2.166667 3.166667 -1.833333 -1.166667
4 17.6133926357 11.0133327156 -1.833333 -1.166667 4.500000 -1.500000 1.833333 0.166667 -0.166667 -4.166667 -0.500000 -3.500000
5 37.1414779256 11.0133327156 -4.166667 0.166667 -2.833333 -4.166667 -0.166667 -1.833333 4.833333 0.166667 0.166667 -4.833333
6 20.2205385851 11.0133327156 0.500000 -0.500000 -0.833333 0.166667 -3.166667 1.166667 1.166667 -2.833333 2.166667 -2.833333
7 30.3887805779 11.0133327156 4.833333 1.833333 4.166667 -3.166667 1.500000 -3.833333 -4.166667 -2.166667 -2.500000 -2.500000
8 191.3648911832 11.0133327156 2.833333 2.166667 -3.166667 3.166667 2.833333 -3.500000 3.833333 -3.500000 -2.833333 2.833333
9 47.4131329194 11.0133327156 2.166667 -3.166667 -3.833333 -4.833333 -1.166667 -1.500000 -3.833333 1.833333 4.500000 -0.166667
10 22.5906099985 11.0133327156 -0.500000 3.166667 0.833333 2.500000 -1.833333 3.833333 -1.833333 -0.500000 -4.166667 -0.833333
11 54.4785280292 11.0133327156 -4.833333 -4.500000 -4.166667 -2.166667 -0.833333 -2.166667 2.500000 4.166667 -3.833333 -0.500000
